job_title,company_name,company_location,seniority_level,employment_type,job_description
"Projektleiter AI und Big Data Projekte (w/m/d), (80-100%)",Saint-Gobain,"Bern, Berne, Switzerland",Mid-Senior level,Full-time,"Why do we need you ?Als Projektleiter für AI-Projekte in den Bereichen Künstliche Intelligenz (AI) und Big Data spielen Sie eine entscheidende Rolle bei der Leitung und Umsetzung von Schlüsselprojekten in unserem Unternehmen. Ihre Hauptaufgaben umfassen die Planung, Steuerung und Überwachung von Projekten im Bereich AI, Big Data und EAI von der Konzeptionsphase über die Implementierung bis zur operativen Nutzung.Sie sind verantwortlich für die Einhaltung von Zeitplänen und Budgets und stellen die Qualitätsstandards sicher. Dazu entwickeln Sie eine klare Projektstrategie im Einklang mit den übergeordneten Unternehmenszielen und setzen diese auch um. Sie arbeiten eng mit Fachbereichen, Fachhochschulen, Industriepartnern sowie internen AI-Spezialisten der Unternehmensgruppe zusammen und gewährleisten so eine nahtlose Integration der Projekte.Sie verstehen die neuesten Entwicklungen und Trends in den Bereichen AI, Big Data und EAI und haben Erfahrung in der Umsetzung von Projekten unter Nutzung von AI und Big Data. Sie berichten regelmässig an das Top-Management über Fortschritt, Herausforderungen und Erfolge der Projekte und kommunizieren mit Stakeholdern auf allen Ebenen, um ein gemeinsames Verständnis und Engagement sicherzustellen. Sie identifizieren und pflegen Schlüsselbeziehungen zu internen und externen Stakeholdern, einschliesslich Führungsebene, Fachbereichen und Technologiepartnern.Sie führen Return-on-Investment (ROI)-Analysen durch, um den wirtschaftlichen Nutzen der implementierten Technologien zu quantifizieren und Key Performance Indicators (KPIs) zu definieren und führen die Erfolgsmessung der Projekte im Hinblick auf die definierten Geschäftsziele durch.Is this job for you ?Sie verfügen über ein abgeschlossenes Studium der Informatik, Wirtschaftinformatik oder eine vergelichbare Qualifikation mit mindestens fünf Jahren Erfahrung im Projektmanagement und besitzen nachweisliche Erfahrung in der Leitung von komplexen IT-Projekten, vorzugsweise im Bereich AI, Big Data oder EAI.Sie verfügen über fundierte Kenntnisse in den Bereichen AI, Big Data und EAI sowie Erfahrung mit relevanten Technologien und Frameworks oder dem Einsatz von AI in SalesForce und SAP.Sie zeichenen sich durch starke Führungsfähigkeiten mit nachweislicher Erfahrung in der Motivation und Entwicklung von Teams aus, aber auch in indirekter Führung über Organisationsgrenzen hinweg.Sie besitzen ausgezeichnete Kommunikationsfähigkeiten auf allen Ebenen in Deutsch (Französisch und/oder Englisch erwünscht).Überzeugendes Präsentationsgeschick sowie die Fähigkeit zur analytischen Problemlösung und strategischen Planung runden Ihr Profil ab.Sie identifizieren potenzielle Implementierungspartner und akademische Institutionen, um Partnerschaften zu etablieren, die die AI-Initiativen des Unternehmens unterstützen.Steps to join usWir freuen uns auf Ihre Bewerbung.Sanitas Troesch AG, Herr Hans-Peter Birneder, Leiter Organisation und Informatik, Bahnhöheweg 82, 3018 Bern, Telefon 031 998 82 31, hans-peter.birneder@sanitastroesch.chMit Ihrer Bewerbung verarbeiten wir Ihre Daten für rekrutierungsbezogene Zwecke. Mehr Informationen auf www.sanitastroesch.ch/de/AGBs/DatenschutzerklaerungA Little More About UsSanitas Troesch AG ist führend in Bad und Küche in der Schweiz und beschäftigt rund 1’070 Mitarbeitende. Um diese Spitzenposition zu halten, suchen wir in jedem Bereich die besten Fachleute. Und wir legen grossen Wert auf Förderung und Weiterbildung auf allen Stufen. Wovon nicht nur unsere Kunden profitieren, sondern auch Sie als Mitarbeiterin oder Mitarbeiter.To make sure nothing is forgottenDiese Position bietet die Möglichkeit, massgeblich zur Weiterentwicklung unserer IT-Strategie beizutragen und innovative Technologien in unserer Organisation zu implementieren. Wenn Sie die genannten Anforderungen erfüllen und eine spannende Herausforderung suchen, freuen wir uns auf Ihre Bewerbung."
Quant & Analytics Intern - Financial Services Risk Advisory,EY,"Zurich, Zurich, Switzerland",Internship,Full-time,"In a world that’s changing faster than ever, our purpose acts as our ‘North Star’ guiding our more than 300,000 people – providing the context and meaning for the work we do every day. In doing so, we play a critical role in building a better working world for our people, clients and communities. Thanks to our innovative services in auditing, tax consulting as well as transaction and management consulting, we proudly lead our clients into the future.As the only one of the Big 4 with a specialist cross-border practice dedicated to the Financial Services Sector, we offer our clients seamless, consistent and high-quality services around the globe.Our Advisory business offers a broad range of functional and cross-country services dedicated to providing high-value and trusted advice to clients, with a specific focus on business transformation programs in the Financial Services industry. For our team in Zürich we are looking for a Quant & Analytics Intern - Financial Services Risk AdvisoryWhat you can expect – enriching experiences that will last a lifetimeSupport our advisory as well as financial and regulatory audit engagements with leading financial institutions in risk management by:Reviewing and developing quantitative models for measuring various risks (market risk, credit risk, operational and fraud-related risks) Valuating financial products and contracts Applying innovative techniques such as advanced analytics (AI/ML), robotics process automation and blockchainAnalyzing the risk management function and risk appetite of our clients and assessment of adherence to market, credit, liquidity and operational risk regulatory requirementsYou will be supported by a ""counselor"" who will guide you throughout your internship What You Can Contribute – Skills For Shaping The FutureYou have recently graduated or are currently finishing a master’s degree in a quantitative field (mathematics, physics, statistics, financial or computational engineering, econometrics) A strong interest in financial risk management and/or applying advanced analytical methods like machine learning in the financial risk management world You have some programming experience with languages such as (but not limited to) Python, R, C# or VBA You are curious about innovation (such as AI/ML, robotics and blockchain) and applying new and classical quantitative techniques to solve risk management problems You speak excellent German and English, Italian or French is a plusYou are open minded, with excellent interpersonal and communication skills and the ability to demonstrate initiative and a flexible working style in a multinational team Do you have challenging plans? Stick to them and realize your goals with us! Design your career with EY in a culture that promotes diversity and education.International multi-cultural team of highly motivated advisory professionalsConstant personal development with a steep learning curve – a system of trainings, mentoring, counselling and on-the-job learningModern working environment and equipment, fostering mobile working flexibility Transparent performance-based recognition and progression system Become part of our high-performing teams!Do the next step and apply for this position online at www.ey.com/ch/careers.Ref. No: ZUR001H1. For further information please contact our recruitment team at recruitment.switzerland@ey.com or by phone at +41 58 286 33 66"
Head of AI/ML Center of Excellence - Product Manager,Oracle,Switzerland,Director,Full-time,"Job DescriptionAs a part of the Solution Architecture Outbound PM organization, this role involves establishing best practices, driving innovation, and ensuring the adoption of Oracle AI/ML technologies across various organizations. The individual will work closely with customer and internal cross-functional teams to position customized AI/ML solutions while helping to develop clear product vision and long-term strategy for Oracle’s AI/ML offerings.The leader will leverage their deep understanding of AI/ML technologies and market trends to ensure the company’s product offerings are competitive and aligned with customer expectations.This role requires a deep understanding of AI/ML technologies, a strong industry specific experience and the ability to build and maintain relationships with internal and external stakeholders.Key Qualifications:Advanced degree (M.D. or Ph.D.) in Computer Science, Statistics, Mathematics, Information Technology, or related fields.At least 5+ years of experience in AI/ML, with a proven track record of leading and successful AI/ML initiatives in a global organization.Deep understanding of AI/ML technologies, frameworks, and platforms and the mathematical theory behind them as well as their application in real-world scenarios across multiple industries.Strong understanding of Oracle cloud technologies and familiarity with competitive offerings.Excellent leadership and team management skills, with the ability to inspire and work in cross-functional teams in a global environment.Excellent communication with the ability to influence and collaborate effectively at all levels both internally and externally.Innovative mindset with a passion for AI/ML and its potential to transform business.Solid understanding of the challenges faced by customers in specific industries (Financial Services, Manufacturing, Healthcare, Retail, Telcos, and Utilities preferred) and the solution architectures needed to address the problems.Good written and verbal communications skills and ability to present to small and large audiences.The ideal candidate should have broad technical knowledge, strong interpersonal and communication skills, and the ability to gauge organizational dynamics. This position is well suited for professionals looking to balance technical challenges with customer facing responsibilities.You will be part of the Database Outbound PM team responsible for Vertical Solution Architectures. We are a varied group of specialists, solution architects and product managers with a strong background in technical and business development. Our team is responsible for supporting the life-cycle of our Solution Architectures, that are seen and used by cloud architects, sales engineers at Oracle as well as our customers. The CoE will extend the concept while focusing on AI/ML technologies.Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status or any other characteristic protected by law.As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).Career Level - M4ResponsibilitiesResponsibilities include, but not limited to:Develop and execute a strategic plan for the AI/ML Center of Excellence, aligning with the company’s vision and objectives.Identify and prioritize key AI/ML initiatives that will drive business value and innovation.Engage with potential and existing clients to understand their needs and support the creation of tailored AI/ML solutions. Build strong relationships with customer AI/ML teams including executives, business leaders, and technical teams, to ensure alignment and support for AI/ML initiatives.Collaborate with Oracle product development, product management, sales, presales, solution architects, marketing, and other internal teams to ensure adoption and usage of Oracle AI/ML solutions.Translate customer feedback into actionable product requirements and enhancements providing feedback to engineering and inbound PM teams.Use market trends, customer needs, and competitive landscape to help shape Oracle products’ strategic direction.Embrace a customer-centric approach to create new and enrich existing industry-specific reusable assets like reference architectures, solution guides, hands on labs (HOLs) and demos.Represent Oracle at industry events, conferences, and forums to promote the company’s AI/ML vision and innovation.Recruit, mentor, and develop a high-performing team of AI/ML professionals.About UsAs a world leader in cloud solutions, Oracle uses tomorrow’s technology to tackle today’s problems. True innovation starts with diverse perspectives and various abilities and backgrounds.When everyone’s voice is heard, we’re inspired to go beyond what’s been done before. It’s why we’re committed to expanding our inclusive workforce that promotes diverse insights and perspectives.We’ve partnered with industry-leaders in almost every sector—and continue to thrive after 40+ years of change by operating with integrity.Oracle careers open the door to global opportunities where work-life balance flourishes. We offer a highly competitive suite of employee benefits designed on the principles of parity and consistency. We put our people first with flexible medical, life insurance and retirement options. We also encourage employees to give back to their communities through our volunteer programs.We’re committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by calling +1 888 404 2494, option one.Disclaimer:Oracle is an Equal Employment Opportunity Employer*. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans’ status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law. Which includes being a United States Affirmative Action Employer"
Senior Machine Learning Engineer,Personal Programmer,"Berne, Switzerland",Mid-Senior level,Full-time,"Every day we create inventions that help our customers to define new products and value-creating services in areas such as autonomous vehicles, healthcare and communications.About our clientIprova is a pioneering and fast-growing technology start-up company with offices in Lausanne, Switzerland, and Cambridge and London, UK. We are working with some of the world’s best-known technology companies in North America, Europe and Japan to develop advanced AI-based algorithms that enable the products and services of tomorrow to be invented faster and more disruptively than ever before.Hundreds of patents have been filed by our client’s customers on their inventions, and granted patents based on our inventions are cited by companies such as Microsoft, Google and Amazon.The OpportunityJoin our quest to harness day-to-day social, market, and technological signals for inventivepurposes, even those seemingly distant from the target area. As Senior Machine Learningyour responsibilities will include:Keeping up to date with academic research and industry trends in Machine Learning (ML) and Deep Learning (DL), and translating these insights into actionable strategies.Directing the integration of cutting-edge data science research into production-level systems to meet evolving customer needs.Architecting, building, testing, and maintaining comprehensive data processing pipelines, ensuring they meet high scalability and reliability standards.Leading efforts to identify and assimilate diverse data sources, significantly enhancing our data analysis and insight generation capabilities.Establishing robust MLOps practices for taking ML models to production, including ongoing maintenance and performance monitoring, to ensure continuous operational excellence.Skills and Experience We RequireMaster’s degree in Computer Science, Data Science, ML or related field.Professional experience in developing and operating AI systems in production.Advanced expertise in modern data engineering tools and practices, including ETL processes and data architecture.Excellent understanding of ML systems and Large Language Models (LLM) stacks.Deep knowledge and hands-on experience in Natural Language Processing (NLP) techniques and their application.Hands-on, strong programming skills with experience in Python, in particular modern data engineering and ML frameworks.Exceptional communication skills in English, with a proven track record in leadershipWe ValueAbility to collaborate with cross-functional teams to design and implement end-to-end software systems that incorporate ML/LLM components.Proven track record of working with large datasets of text-based information.A passion for pioneering data engineering and data-driven products.Strong sense of initiative and ownership.Benefits of Joining UsCutting-Edge Technology: utilise the latest tools and frameworks in data engineering and ML, and introduce new frameworks or tools relevant to our work. We are open to learning and value initiative.Inclusive Work Culture: join a safe workplace culture where we emphasise mutual respect , teamwork and offer support whenever needed.Flexible working hours: benefit from flexible working arrangements that prioritise productivity and work-life balance.Real-World Impact: engage with production-grade software development, specifically for ML applications.Skills Development: opportunity for continuous professional development in a variety of technical and soft skills.About Personal ProgrammerWe are a nearshoring company that helps Macedonian developers to find their dream job working for international companies. A job where you can grow as a developer, and get the most out of your professional life and career, while enjoying every working day.At Personal Programmer we encourage a hybrid way of working where we balance remote work with working from the office. We allow every developer to make the choice where and when they want to work. On our side we provide you with everything you need or expect from an office: a completely renovated, modern office in a central location, with multiple conference rooms, privacy for concentration during work and a whole floor dedicated to relaxing and enjoying time together.We are, and have always been, a very transparent company where our developers have a lot to say. We listen. We believe in the positive effect of a long-term cooperation which, along with transparency, are crucial for a successful and satisfying working environment. We do everything in our power to make your job as fulfilling as possible. We provide great equipment and working stations, advice about work-related subjects and about your salary, which you may discuss openly with your client. Great benefits, including a loyalty plan and team buildings, are also included to make sure people stay connected and involved.At Personal Programmer you are in an ever-evolving team and we are looking forward to welcome you to our family.ApplyNameEmail:About YouUpload your CV (.doc .docx .pdf .jpg .png):All fields are required#J-18808-Ljbffr"
Head of Marketing & Communications,RepRisk,"Zurich, Zurich, Switzerland",Director,Full-time,"About UsRepRisk is a global company and a pioneer in the ESG data science field. Our goal is to make the world a better place by creating transparency in the business world – we are driving positive change via the power of data. We combine AI and machine learning with human intelligence to analyze public information and identify environmental, social, and governance (ESG) risks. We serve as a reality check for how companies conduct their business around the world – do they walk their talk when it comes to human rights, labor standards, corruption, and environmental issues?We OfferWe offer a diverse, multicultural, collaborative and dynamic work environment in our fast-paced, mission-driven company.Our working conditions support a good work-life balance. This includes the opportunity to work flexibly and from home (up to 3 days per week possible).You will have market based compensation, benefits and perks in line with our culture and values.Paid volunteering and training days, plus a donation matching program and a health and fitness subsidy.Frequent (optional) social events: From office parties to cultural potlucks or team sports - and much more!At RepRisk we respect the different needs and life experiences of our colleagues and we value diversity. Equal opportunities and equal treatment are a top priority.And more!About YouAre you a leader who is passionate about ESG, capable of steering a team towards business-oriented outcomes through strategic marketing and communication activities? Can you transform complex challenges into simple, actionable solutions with your sound business acumen? Do you have a strong affinity for data and technology, and are you skilled at leveraging tools to enhance our marketing strategies and drive impactful decision-making?If your answers are YES – then this is the perfect role for you!Your ResponsibilitiesAs our Head of Marketing and Communications in our highly ambitious, client-centric organization, you will play a pivotal role in elevating, driving, and further integrating our brand awareness and lead generation approach to create business impact. You will be responsible for leading our international marketing and communication department, and your strategic insights, creativity, and inspiring people management will be instrumental in shaping and executing initiatives to achieve our aspirational business objectives.The role reports into the Chief Commercial Officer based in Zurich, Switzerland, and is part of the commercial division management team at RepRisk.In this role, you will:Define a clear value proposition and marketing strategy that addresses market trends and client needs, to shape the department’s activities to support RepRisk’s overarching goals, steering and ensuring all efforts contribute positively to RepRisk’s growth and market position.Lead a global team in London, Manila, Toronto, and Zurich, to drive integrated, business-oriented marketing and communications initiatives, and ensure consistent messaging as well as brand positioning across all communication channels.Provide leadership and direction, foster a collaborative and empowering environment, and drive, develop, and cultivate a team that is technically proficient and strategically aligned with the company’s vision, encouraging innovation and continuous improvement in all marketing endeavors.Serve as a client-centric ally and credible counterpart to peers, in particular the Head of Business Development, Head of Key Account Management, and the Head of Product Management to quickly and effectively address business needs.Use your passion for ESG, your affinity for technology, the artifical intelligence revolution, and data as well as your proven ability to steer the team in translating complex topics into compelling messages.Lead all aspects of marketing and communications (including corporate communications/PR, digital marketing, content, collateral, events, product marketing, and more), from conception through to execution, including objectives, planning, stakeholder management, timelines, and budgets. At the end of the day, it is all about lead generation and brand positioning.Plan and oversee strategic budget allocation and effective budget management to maximize the impact of campaigns and initiatives; leverage data analytics to track and analyze marketing performance, driving continuous improvement and ensuring that initiatives align with overall business objectives.You OfferA Bachelor’s degree in a relevant field from a top-tier university; an MBA in Business Communication is a plus.10+ years of relevant leadership experience, successfully developing and driving comprehensive marketing strategies in sustainability and/or finance related industries and topics.Proven skills in people management, leadership, teamwork, and internal and external stakeholder management at all organizational levels.Demonstrated dedication to ESG as well as aptitude for technology, AI, and data.Self-motivated and results-driven even under pressure, with an entrepreneurial spirit and strong business acumen – balancing high quality standards with agility to address business needs, while keeping the big picture in mind.Demonstrated excellence in strategic project management, planning, and budget management.Proficiency in English with excellent verbal and written communication skills. Additional languages, in particular German, French, or Spanish, are a plus.Additional InformationPlease note that we will only consider candidates with a valid work permit"
Internship Opportunity in Computer vision in human Centric imaging and AI,CSEM,"Neuchâtel, Neuchâtel, Switzerland",Internship,Temporary,"Facing the Challenges of our timeHelp us grow and be more impactful!The “AI & Vision Systems” group of our “Integrated & Wireless Systems” Business Unit based in Neuchâtel, Switzerland, is currently looking for an intern in Computer vision in human Centric imaging and AI.Context of the position :This master's level internship is designed to advance our work in intelligent vision systems, with a focus on human-centric imaging and artificial intelligence. Interns will be involved in developing and refining multi-task AI models capable of extracting key human parameters such as pose, posture, eye gaze, vital signs, and emotional or physical states within the field of view of the camera. This program is an opportunity to contribute to groundbreaking research and development in machine learning and computer vision, shaping the future of human-centric technology applications.Your MissionAs an intern, your mission will be to actively contribute to the development and refinement of AI models in human-centric imaging. You will work on cutting-edge projects aimed at enhancing the capabilities of computer vision systems to understand and interact with humans effectively. By participating in this program, you will be at the forefront of research in AI, helping to shape innovative solutions in areas like healthcare, security, and human-computer interaction. The candidate is expected to present their results at the end of the project, which will last a minimum of 6 months.Your profile :Know-howProficient in programming languages such as Python, C++, or MATLAB.Familiarity with computer vision and image processing techniques.experience with deep learning platforms (e.g. Tensorflow and PyTorch)Experience or knowledge in recurring networks (LSTM) and Transformers.Experience in Multi-tasking neural networks.familiar with signal processing: missing data, filtering, etc.Interpersonnal Skillsa good team player ready to tackle technical challengesexperience with vital-signs monitoring, posture and human motion algorithms is a plus.Highly self-motivated with the ability to independently drive projects.Capability to autonomously learn new technologies and apply them creatively.CSEM mission and valuesOur mission is the development and transfer of innovative technologies to the Swiss industry. Our objective is to make an impact on our customers and on society at large in the fields of precision manufacturing, digital technologies and sustainable energy. Our strength is the excellence of our people, about 550 passionate specialists dedicated to innovation and technology transfer. We believe that strong values support the successful development of our organization as well as the harmonious and balanced development of all our employees.We are A unique place between research and industry at the cutting edge of new technologiesAn innovative, non-profit, and employee-driven companyA dynamic, multidisciplinary, and multicultural environmentA solar team focused on enabling solutions to energy challenges for a sustainable worldWorking@CSEM means being part of a passionate communityincredible flexibility, attractive working conditions, and great opportunities of developmentbenefit from a management style based on trust & feedback and that favors a work-life balanceWe are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity.We look forward to receiving your complete application file via (CV, cover letter, certificates & diplomas) our job page.Preference will be given to professionals applying directly."
Full Stack Engineer,kapa.ai,Switzerland,Entry level,Full-time,"We're looking for strong applied full stack engineering candidates to join our seed-stage AI startup. We've built a super verticalized retrieval augmented generation (RAG) pipeline and are pushing the limits of what's possible here and co-discovering new limitations/features with our customers every day.You will work directly with the founding team to continuously improve and scale our backend infrastructure, implement new features, and integrate AI capabilities into our platform. You'll have the opportunity to work with cutting-edge technologies and tackle exciting challenges as we rapidly grow our user base.Here are a few signs you'd be a good fit:You've built Django and React apps beforeYou really really like systems design sessionsYou get excited about this whole LLM thing, but care more about making stuff that's actually valuable to end-users than getting lost in AI-landYou'd be a perfect fit for this role if you're a great full stack engineer wanting to dip your toes into LLMs.Timezones: US East and Europe"
Senior Data Scientist / Consultant,Artifact,"Zurich, Zurich, Switzerland",Not Applicable,Full-time,"AI brings huge potential, but many companies are still struggling to release the desired impact. We are a pragmatic and dynamic team to help “accelerating impact with Data Science” for our business clients. You as a talent are needed to rapidly grow our business which started up from three founders with proven track-records in AI consulting and scaled AI implementations.For our powerful team, we are looking for a Swiss based Senior Data Scientist / Consultant to help realizing successful implementations for our German & French speaking customers.Your missionAdd real-world impact by transforming our clients’ data into business valuePragmatically design, implement and deploy AI solutions with “best in class” and/or open-source technology to solve pressing business problemsLead high-performing delivery teams in an agile way and take accountability for the delivery qualityCommunicate outcomes and collaborate with business and technical teams on solutions / and product developmentForm a trusted relationship with various stakeholders across our clients, teams and partnersMentor and coach other team membersWhat You Can ExpectAn adventure with great talents that want to change the future with AIAn environment in which you can grow and share new ideas A flexible working modelFurther shape a fast moving start-up and help for fast growthsAbout ArtifactArtifact is dedicated to empower people with AI for the better. As a professional service provider, we do Data Science. Together, we are leveraging the best ideas to find pragmatic and sophisticated solutions with the best suited technology. We help our business clients to accelerate their journey with AI and deliver real impact. We have innovation in our minds, people in our hearts and agility in our veins.Your profile:Master's degree or PhD in Data Science, Mathematics, Computer Science or a related STEM field5+ years of successful experience in Data Science workDeep understanding and experience with advanced analytics, Machine Learning (ML), Deep Learning, Natural Language Processing (NLP) or Computer Vision (at least 3 of these areas)Strong fluency in Python and in some more languages such as R, SQL or othersFamiliarity with analytics libraries, visualization tools and Big Data frameworks, e.g. NumPy, SciPy, Pandas, scikit-learn, PyTorch, TensorFlow, Hive, SparkExperience in architecting and bringing analytics solution into production and scale them afterwards, e.g. based on Azure, AWS and GCP with DevOps, MLOps and DataOpsExperience in working both with technical teams and interacting with functional teamsSuccessfully led data science work streams and coaching less experienced team membersExcellent written and oral communication (English and German or French is a must) and interpersonal skillsExperienced in working with virtual distributed teamsWillingness to travel, go the extra mile and work with a consultant’s diligenceWork permit in SwitzerlandAdditional preferred qualification:Proven track-record in consultingDeeper experience in several sectors such as pharma, consumer and financial industryReady to move out of your comfort zone (it will happen, often)Open-minded and with a good sense of humor"
Product Marketing Manager,EthonAI,"Zurich, Zurich, Switzerland",Entry level,Full-time,"We are a fast-growing AI startup revolutionizing the manufacturing industry. We are seeking a Product Marketing Manager to conceive and execute go-to-market plans to increase awareness, interest, and adoption of our products. Your subject matter expertise will help us translate our product offering into spot-on messaging for prospects and existing customers alike. This position is ideal for a seasoned professional who is enthusiastic about complex software products and spearheading thought leadership in a technical field.Who is EthonAI?EthonAI pioneers a new category of software: the Manufacturing Analytics System (MAS). With its powerful software suite, EthonAI helps manufacturers achieve operational excellence at scale. We are backed by leading international investors and have been featured as thought leaders on recognized industry benchmarks and media. Our software products are used by Fortune 500 companies and industry leaders across Europe and the US.We are multinational, multifaceted, and action-oriented. We are intentional about the principles that guide us every day: create immediate impact and value, play in the top league, and create the best place to work and grow.First and foremost, we believe in curious people who are eager to learn and grow. Please also reach out if you don’t check all the points mentioned here.What do you need to succeed in this role?Your Roles & ResponsibilitiesCraft compelling narratives that lead to inbounds for top-down enterprise SaaS sales motions, specifically for the manufacturing sector.Analyze markets to help position EthonAI as the leader in software for manufacturing analytics.Drive the go-to-market for our Manufacturing Analytics System and our software products.Build supporting content, such as best practices and success stories, together with our subject matter experts.Provide market and customer insights to product and engineering, to help us focus our efforts on the right priorities.Your Experience & Skills3+ years of experience in product marketing, ideally in a startup or scaleup; or in management consulting, ideally in the manufacturing sector.Expertise or strong interest in AI/ML, manufacturing, big data, or related fields.Excellent storytelling and communication skills.Demonstrated ability to understand customers, and to use these insights for driving product strategy.Fluent in spoken and written English.Why is EthonAI right for you?We foster a culture where team members can grow and learn from each other. We are dedicated to being the workplace where each of us thrives.We also offer a good handful of specific benefits:Comprehensive compensation package with stock options to become a co-owner of EthonAI.On-site work is important, with significant scope for flexible schedules and partially remote work.A CHF 2’000 yearly bonus when you take two consecutive weeks of vacation.Flexible parental leave.Support for continued learning, such as online courses and conferences.Our office has a south-facing rooftop terrace equipped with a nice BBQ.At EthonAI, there always are plenty of opportunities to step up and take charge. Other keys to our job satisfaction are the palpable impact we have on the real world, and being part of a top-notch team that is focused on a successful outcome for all.EthonAI is an Equal Opportunity Employer. We are committed to creating a work environment that is fair and inclusive, where all decisions related to recruitment, advancement, and retention are free of discrimination. We particularly encourage applications from individuals traditionally underrepresented in tech."
Work from Home - Remote AI Training for Russian Writers,Outlier,"Zurich, Zurich, Switzerland",Not Applicable,Full-time,"FOR RUSSIAN WRITING EXPERTS ONLYAre you interested in helping to train AI models to become better writers?How It WorksWe have several open projects where we are looking for talented writers to help train generative artificial intelligence models to become better writers.You can work on all of our projects remotely. Hours are flexible, so you can work whenever is best for you.Your earnings from ongoing projects are sent out weekly.You WillWork on various writing in Russian projects to train generative AI models.Some examples of projects you might work on: Rank a series of responses that were produced by an AI model.Based on a given topic, write a short story about that topic.Assess whether a piece of text produced by an AI model is factually accurate or not.Preferred QualificationsThese are not must-have qualifications! You should apply if you meet any of these (or anything similar you think makes you a good fit).Professional TranslatorEnrollment or completion of an undergraduate program in a humanities field or field related to writingEnrollment or completion in a graduate program related to creative writingExperience writing professionally (copywriter, journalist, technical writer, editor, etc.)Earnings & DurationBase Pay Rate: from $27.50 - $30 per hourLocation: Remote (Globally)PREFERRED: In United StatesDuration: Variable depending on project length, flexible hoursThis opportunity involves contracting for Smart Ecosystem, Inc.Base pay is determined by multiple factors, including the area of expertise, years of experience, and skillset needed for the project. Pay rates vary during the project lifecycle. For example, rates for onboarding are lower.PLEASE NOTE: We collect, retain and use personal data for our professional business purposes, including notifying you of job opportunities that may be of interest and sharing with our affiliates. We limit the personal data we collect to that which we believe is appropriate and necessary to manage applicants’ needs, provide our services, and comply with applicable laws. Any information we collect in connection with your application will be treated in accordance with our internal policies and programs designed to protect personal data."
